deeplink,image_url,price,product_id,product_name,brand,Colour,gender,description
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Squiggle+Scarf&wgtarget=http://www.julesb.co.uk/squiggle-scarf-p788615,http://www.julesb.co.uk/images/squiggle-scarf-p788615-1703088_medium.jpg,211.49,788615,"Squiggle Scarf","Vivienne Westwood Accessories","Red > Navy",Female,"Squiggle Scarf"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Small+Edie+Shoulder+Bag&wgtarget=http://www.julesb.co.uk/small-edie-shoulder-bag-p788642,http://www.julesb.co.uk/images/small-edie-shoulder-bag-p788642-1697574_medium.jpg,191.74,788642,"Small Edie Shoulder Bag","Lulu Guinness",Red,Female,"Small Edie Shoulder Bag"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Leather+Tri-Fold+Purse&wgtarget=http://www.julesb.co.uk/leather-tri-fold-purse-p788654,http://www.julesb.co.uk/images/leather-tri-fold-purse-p788654-1856061_medium.jpg,118.99,788654,"Leather Tri-Fold Purse","Lulu Guinness",Black,Female,"Leather Tri-Fold Purse"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Hoxton+Armstong+Jeans&wgtarget=http://www.julesb.co.uk/hoxton-armstong-jeans-p788671,http://www.julesb.co.uk/images/hoxton-armstong-jeans-p788671-1733966_medium.jpg,194.99,788671,"Hoxton Armstong Jeans",Paige,Denim,Female,"Hoxton Armstong Jeans"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Verdugo+Tristan+Jeans&wgtarget=http://www.julesb.co.uk/verdugo-tristan-jeans-p788689,http://www.julesb.co.uk/images/verdugo-tristan-jeans-p788689-1731448_medium.jpg,199.99,788689,"Verdugo Tristan Jeans",Paige,"Light Blue",Female,"Verdugo Tristan Jeans"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Manhattan+Bootcut+Jeans&wgtarget=http://www.julesb.co.uk/manhattan-bootcut-jeans-p788695,http://www.julesb.co.uk/images/manhattan-bootcut-jeans-p788695-1731488_medium.jpg,184.99,788695,"Manhattan Bootcut Jeans",Paige,Denim,Female,"Manhattan Bootcut Jeans"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Skyline+Ankle+Cropped+Jeans&wgtarget=http://www.julesb.co.uk/skyline-ankle-cropped-jeans-p788701,http://www.julesb.co.uk/images/skyline-ankle-cropped-jeans-p788701-1731513_medium.jpg,199.99,788701,"Skyline Ankle Cropped Jeans",Paige,Denim,Female,"Skyline Ankle Cropped Jeans"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Verdugo+June+Lake+Jeans&wgtarget=http://www.julesb.co.uk/verdugo-june-lake-jeans-p788707,http://www.julesb.co.uk/images/verdugo-june-lake-jeans-p788707-1731543_medium.jpg,164.99,788707,"Verdugo June Lake Jeans",Paige,Blue,Female,"Verdugo June Lake Jeans"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Haiku+Skirt&wgtarget=http://www.julesb.co.uk/haiku-skirt-p788763,http://www.julesb.co.uk/images/haiku-skirt-p788763-1846133_medium.jpg,90.00,788763,"Haiku Skirt",Gestuz,Black,Female,"Haiku Skirt"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Sa+Sweater&wgtarget=http://www.julesb.co.uk/sa-sweater-p788795,http://www.julesb.co.uk/images/sa-sweater-p788795-1846513_medium.jpg,224.99,788795,"Sa Sweater","Annette Gortz",Stone,Female,"Sa Sweater"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Auburn+High+Shine+Loafers&wgtarget=http://www.julesb.co.uk/h-by-hudson-auburn-high-shine-loafers-p788808,http://www.julesb.co.uk/images/h-by-hudson-auburn-high-shine-loafers-p788808-1866788_medium.jpg,87.74,788808,"Auburn High Shine Loafers","H by Hudson",Black,Female,"Auburn High Shine Loafers"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Horrigan+Mix+Boots&wgtarget=http://www.julesb.co.uk/horrigan-mix-boots-p788821,http://www.julesb.co.uk/images/horrigan-mix-boots-p788821-1866868_medium.jpg,148.99,788821,"Horrigan Mix Boots","H by Hudson","Black > Grey",Female,"Horrigan Mix Boots"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Cashmere+Blend+Coat&wgtarget=http://www.julesb.co.uk/cashmere-blend-coat-p788900,http://www.julesb.co.uk/images/cashmere-blend-coat-p788900-1740031_medium.jpg,258.49,788900,"Cashmere Blend Coat","Paul Smith Black",Red,Female,"Cashmere Blend Coat"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Python+Printed+Heels&wgtarget=http://www.julesb.co.uk/python-printed-heels-p788935,http://www.julesb.co.uk/images/python-printed-heels-p788935-1715075_medium.jpg,136.49,788935,"Python Printed Heels","Candice Cooper","Bronze > Black",Female,"Python Printed Heels"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Striped+Joff+Jacket&wgtarget=http://www.julesb.co.uk/isabel-marant-striped-joff-jacket-p788973,http://www.julesb.co.uk/images/striped-joff-jacket-p788973-1873575_medium.jpg,145.74,788973,"Striped Joff Jacket","Isabel Marant","Multi Coloured",Female,"Striped Joff Jacket"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Ianne+Tunic+Jumper&wgtarget=http://www.julesb.co.uk/oska-ianne-tunic-jumper-p789021,http://www.julesb.co.uk/images/oska-ianne-tunic-jumper-p789021-1700703_medium.jpg,153.29,789021,"Ianne Tunic Jumper",Oska,,Female,"Ianne Tunic Jumper"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Shearling+Coat&wgtarget=http://www.julesb.co.uk/shearling-coat-p789048,http://www.julesb.co.uk/images/shearling-coat-p789048-1740976_medium.jpg,1106.99,789048,"Shearling Coat","Helmut Lang",Black,Female,"Shearling Coat"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Jilt+Python+Print+Boots&wgtarget=http://www.julesb.co.uk/jilt-python-print-boots-p789058,http://www.julesb.co.uk/images/jilt-python-print-boots-p789058-1862219_medium.jpg,87.99,789058,"Jilt Python Print Boots","H by Hudson","Beige > Black",Female,"Jilt Python Print Boots"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Palm+Tailored+Trousers&wgtarget=http://www.julesb.co.uk/palm-tailored-trousers-p789067,http://www.julesb.co.uk/images/palm-tailored-trousers-p789067-1744475_medium.jpg,173.99,789067,"Palm Tailored Trousers","Helmut Lang",Black,Female,"Palm Tailored Trousers"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Austere+Jumper&wgtarget=http://www.julesb.co.uk/austere-jumper-p789083,http://www.julesb.co.uk/images/austere-jumper-p789083-1740987_medium.jpg,247.99,789083,"Austere Jumper","Helmut Lang",Natural,Female,"Austere Jumper"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Embossed+Boston+Shoulder+Bag&wgtarget=http://www.julesb.co.uk/embossed-boston-shoulder-bag-p789161,http://www.julesb.co.uk/images/embossed-boston-shoulder-bag-p789161-1768353_medium.jpg,147.99,789161,"Embossed Boston Shoulder Bag","Armani Jeans","Taupe > Red",Female,"Embossed Boston Shoulder Bag"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=High+Rise+Slim+Jeans&wgtarget=http://www.julesb.co.uk/high-rise-slim-jeans-p789164,http://www.julesb.co.uk/images/high-rise-slim-jeans-p789164-1765187_medium.jpg,104.99,789164,"High Rise Slim Jeans","Armani Jeans",Bordeaux,Female,"High Rise Slim Jeans"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Short+Shearling+Jacket&wgtarget=http://www.julesb.co.uk/short-shearling-jacket-p789166,http://www.julesb.co.uk/images/short-shearling-jacket-p789166-1765208_medium.jpg,273.74,789166,"Short Shearling Jacket","Armani Jeans",Black,Female,"Short Shearling Jacket"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Wool+Pea+Coat&wgtarget=http://www.julesb.co.uk/wool-pea-coat-p789168,http://www.julesb.co.uk/images/wool-pea-coat-p789168-1731153_medium.jpg,195.00,789168,"Wool Pea Coat","Paul by Paul Smith",Pink,Female,"Wool Pea Coat"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Mid+Rise+Skinny+Jeans&wgtarget=http://www.julesb.co.uk/mid-rise-skinny-jeans-p789178,http://www.julesb.co.uk/images/mid-rise-skinny-jeans-p789178-1696859_medium.jpg,113.74,789178,"Mid Rise Skinny Jeans","Armani Jeans",Grey,Female,"Mid Rise Skinny Jeans"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Mend+Night+Ankle+Boots&wgtarget=http://www.julesb.co.uk/mend-night-ankle-boots-p789238,http://www.julesb.co.uk/images/mend-night-ankle-boots-p789238-1724294_medium.jpg,191.74,789238,"Mend Night Ankle Boots","Chie Mihara",Black,Female,"Mend Night Ankle Boots"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Mini+Print+iPhone+5+Case&wgtarget=http://www.julesb.co.uk/mini-print-iphone-5-case-p789306,http://www.julesb.co.uk/images/mini-print-iphone-5-case-p789306-1720199_medium.jpg,44.99,789306,"Mini Print iPhone 5 Case","Paul Smith Accessories",Black,Unisex,"Mini Print iPhone 5 Case"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Diamond+Roll+Neck+Sweater&wgtarget=http://www.julesb.co.uk/barbour-diamond-roll-neck-sweater-p789352,http://www.julesb.co.uk/images/barbour-diamond-roll-neck-sweater-p789352-1708196_medium.jpg,64.99,789352,"Diamond Roll Neck Sweater",Barbour,,Female,"Diamond Roll Neck Sweater"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Major+Wax+Trench+Coat&wgtarget=http://www.julesb.co.uk/major-wax-trench-coat-p789380,http://www.julesb.co.uk/images/major-wax-trench-coat-p789380-1705703_medium.jpg,279.29,789380,"Major Wax Trench Coat",Barbour,,Female,"Major Wax Trench Coat"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Invergarry+Jacket&wgtarget=http://www.julesb.co.uk/barbour-invergarry-jacket-p789386,http://www.julesb.co.uk/images/barbour-invergarry-jacket-p789386-1705883_medium.jpg,188.99,789386,"Invergarry Jacket",Barbour,,Female,"Invergarry Jacket"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Popham+Coat&wgtarget=http://www.julesb.co.uk/barbour-popham-coat-p789391,http://www.julesb.co.uk/images/barbour-popham-coat-p789391-1708067_medium.jpg,279.29,789391,"Popham Coat",Barbour,,Female,"Popham Coat"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Eastgate+Quilted+Jacket&wgtarget=http://www.julesb.co.uk/barbour-eastgate-quilted-jacket-p789401,http://www.julesb.co.uk/images/barbour-eastgate-quilted-jacket-p789401-1707531_medium.jpg,143.19,789401,"Eastgate Quilted Jacket",Barbour,,Female,"Eastgate Quilted Jacket"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Camien+Parka+Jacket&wgtarget=http://www.julesb.co.uk/barbour-camien-parka-jacket-p789407,http://www.julesb.co.uk/images/barbour-camien-parka-jacket-p789407-1852717_medium.jpg,239.19,789407,"Camien Parka Jacket",Barbour,,Female,"Camien Parka Jacket"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Ursula+Sweater&wgtarget=http://www.julesb.co.uk/barbour-ursula-sweater-p789413,http://www.julesb.co.uk/images/barbour-ursula-sweater-p789413-1706208_medium.jpg,69.99,789413,"Ursula Sweater",Barbour,,Female,"Ursula Sweater"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Border+Beadnell+Jacket&wgtarget=http://www.julesb.co.uk/barbour-border-beadnell-jacket-p789447,http://www.julesb.co.uk/images/barbour-border-beadnell-jacket-p789447-1721247_medium.jpg,224.24,789447,"Border Beadnell Jacket",Barbour,,Female,"Border Beadnell Jacket"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Crown+Quilted+Jacket&wgtarget=http://www.julesb.co.uk/barbour-crown-quilted-jacket-p789457,http://www.julesb.co.uk/images/barbour-crown-quilted-jacket-p789457-1852963_medium.jpg,164.24,789457,"Crown Quilted Jacket",Barbour,,Female,"Crown Quilted Jacket"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Vasho+Spotted+Flat+Shoes&wgtarget=http://www.julesb.co.uk/vasho-spotted-flat-shoes-p789547,http://www.julesb.co.uk/images/vasho-spotted-flat-shoes-p789547-1728366_medium.jpg,167.99,789547,"Vasho Spotted Flat Shoes","Chie Mihara","Multi Coloured",Female,"Vasho Spotted Flat Shoes"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Buffalo+Check+Scarf&wgtarget=http://www.julesb.co.uk/buffalo-check-scarf-p789572,http://www.julesb.co.uk/images/buffalo-check-scarf-p789572-1855991_medium.jpg,108.74,789572,"Buffalo Check Scarf","Rag & Bone","Red > Black",Female,"Buffalo Check Scarf"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Owen+Sweatpants&wgtarget=http://www.julesb.co.uk/owen-sweatpants-p789575,http://www.julesb.co.uk/images/owen-sweatpants-p789575-1758051_medium.jpg,155.99,789575,"Owen Sweatpants","Rag & Bone",Black,Female,"Owen Sweatpants"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Harrow+Leather+Boots&wgtarget=http://www.julesb.co.uk/harrow-leather-boots-p789582,http://www.julesb.co.uk/images/harrow-leather-boots-p789582-1730826_medium.jpg,369.99,789582,"Harrow Leather Boots","Rag & Bone",Black,Female,"Harrow Leather Boots"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Roll+Neck+Jumper&wgtarget=http://www.julesb.co.uk/roll-neck-jumper-p789627,http://www.julesb.co.uk/images/roll-neck-jumper-p789627-1733008_medium.jpg,224.99,789627,"Roll Neck Jumper","Duffy NY","Multi Coloured",Female,"Roll Neck Jumper"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Zavier+Heels&wgtarget=http://www.julesb.co.uk/zavier-heels-p789641,http://www.julesb.co.uk/images/zavier-heels-p789641-1693707_medium.jpg,104.29,789641,"Zavier Heels","Sam Edelman",Black,Female,"Zavier Heels"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Poncho+Jumper&wgtarget=http://www.julesb.co.uk/poncho-jumper-p789643,http://www.julesb.co.uk/images/poncho-jumper-p789643-1734752_medium.jpg,269.09,789643,"Poncho Jumper","Duffy NY","Multi Coloured",Female,"Poncho Jumper"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Cotton+Spot+Skirt&wgtarget=http://www.julesb.co.uk/cotton-spot-skirt-p789649,http://www.julesb.co.uk/images/cotton-spot-skirt-p789649-1719517_medium.jpg,80.49,789649,"Cotton Spot Skirt",Grizas,"Khaki > Navy",Female,"Cotton Spot Skirt"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Headphone+Holdall&wgtarget=http://www.julesb.co.uk/headphone-holdall-p789653,http://www.julesb.co.uk/images/headphone-holdall-p789653-1731247_medium.jpg,296.99,789653,"Headphone Holdall","Paul Smith Accessories",Blue,Unisex,"Headphone Holdall"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Gathered+Front+Skirt&wgtarget=http://www.julesb.co.uk/grizas-gathered-front-skirt-p789658,http://www.julesb.co.uk/images/grizas-gathered-front-skirt-p789658-1719633_medium.jpg,101.49,789658,"Gathered Front Skirt",Grizas,"Khaki > Navy > Purple",Female,"Gathered Front Skirt"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Cowl+Neck+Poncho&wgtarget=http://www.julesb.co.uk/cowl-neck-poncho-p789673,http://www.julesb.co.uk/images/cowl-neck-poncho-p789673-1732052_medium.jpg,274.99,789673,"Cowl Neck Poncho","Duffy NY","Multi Coloured",Female,"Cowl Neck Poncho"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Pork+Pie+Trilby&wgtarget=http://www.julesb.co.uk/pork-pie-trilby-p789719,http://www.julesb.co.uk/images/pork-pie-trilby-p789719-1751859_medium.jpg,66.74,789719,"Pork Pie Trilby","Paul Smith Accessories","Dark Grey",Female,"Pork Pie Trilby"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Billfold+Purse&wgtarget=http://www.julesb.co.uk/billfold-purse-p789721,http://www.julesb.co.uk/images/billfold-purse-p789721-1731258_medium.jpg,193.49,789721,"Billfold Purse","Paul Smith Accessories","Multi Coloured",Female,"Billfold Purse"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Large+Zip+Purse&wgtarget=http://www.julesb.co.uk/borsa-zip-grande-p789723,http://www.julesb.co.uk/images/borsa-zip-grande-p789723-1857849_medium.jpg,187.99,789723,"Large Zip Purse","Paul Smith Accessories",Pink,Female,"Large Zip Purse"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Studded+Flee+Jeans&wgtarget=http://www.julesb.co.uk/studded-flee-jeans-p789756,http://www.julesb.co.uk/images/studded-flee-jeans-p789756-1743740_medium.jpg,211.24,789756,"Studded Flee Jeans",High,Navy,Female,"Studded Flee Jeans"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Crossgate+Quilted+Coat&wgtarget=http://www.julesb.co.uk/barbour-crossgate-quilted-coat-p789870,http://www.julesb.co.uk/images/barbour-crossgate-quilted-coat-p789870-1708042_medium.jpg,183.19,789870,"Crossgate Quilted Coat",Barbour,,Female,"Crossgate Quilted Coat"
